ID	Zipcode	City	GSID	School Name	Grade Range	School Type	Grade Level	Alternative/Special	School Ratings	Median List Price	Median Sale Price	Median Single Family Home Value	Median 2-Bedroom Home Value	Median 3-Bedroom Home Value	Median 4-Bedroom Home Value	Median Condo Value	Median List Price Per Sq Ft	For Sale Link	Quality Score	Appreciation Score
718	95403	Santa Rosa	7048	Mark West Elementary School	K-6	public	Elementary	No	6	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
719	95403	Santa Rosa	7116	Hilliard Comstock Middle School	7-8	public	Middle	No	4	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
720	95403	Santa Rosa	12354	Jack London Elementary School	K-6	public	Elementary	No	4	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
721	95403	Santa Rosa	7109	James Monroe Elementary School	K-6	public	Elementary	No	3	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
722	95403	Santa Rosa	7113	Steele Lane Elementary School	K-6	public	Elementary	No	3	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
723	95403	Santa Rosa	12620	Sonoma County Special Education School	PK-12	public	Elementary, Middle, High	Yes	1	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
724	95404	Santa Rosa	15064	Lewis Opportunity School	7-12	public	Middle, High	No	None	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
725	95404	Santa Rosa	7122	Nueva Vista High School	7-12	public	Middle, High	No	None	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
726	95404	Santa Rosa	7106	Hidden Valley Elementary Satellite School	K-6	public	Elementary	No	9	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
727	95404	Santa Rosa	7110	Proctor Terrace Elementary School	K-6	public	Elementary	No	8	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
728	95404	Santa Rosa	7127	Santa Rosa Middle School	7-8	public	Middle	No	7	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
729	95404	Santa Rosa	7102	Brook Hill Elementary School	K-6	public	Elementary	No	3	0	544800	582500	427600	562300	768600	330000	347	http://www.zillow.com/santa-rosa-ca-95404/	44.05511	10.92420877
730	95405	Santa Rosa	7104	Doyle Park Elementary	K-6	public	Elementary	No	None	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
731	95405	Santa Rosa	25171	Redwood Consortium for Student Services School	PK-6	public	Elementary	No	None	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
732	95405	Santa Rosa	7004	Yulupa Elementary School	K-3	public	Elementary	No	9	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
733	95405	Santa Rosa	7003	Strawberry Elementary School	4-6	public	Elementary	No	8	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
734	95405	Santa Rosa	7121	Montgomery High School	9-12	public	High	No	8	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
735	95405	Santa Rosa	7128	Herbert Slater Middle School	7-8	public	Middle	No	7	0	454200	501700	399200	478300	602400	319500	319	http://www.zillow.com/santa-rosa-ca-95405/	93.666316	9.018991631
736	95421	Cazadero	7025	Fort Ross Elementary School	K-8	public	Elementary, Middle	No	None	425000	0	417000	416000	0	0	0	437	http://www.zillow.com/jenner-ca-95421/	66.411877	0
737	95421	Cazadero	7051	Montgomery Elementary School	K-8	public	Elementary, Middle	No	None	425000	0	417000	416000	0	0	0	437	http://www.zillow.com/jenner-ca-95421/	66.411877	0
738	95436	Forestville	7026	Forestville Elementary School	K-1	public	Elementary	No	None	0	420000	417000	378700	533100	637600	0	375	http://www.zillow.com/forestville-ca-95436/	69.775185	20.45716176
739	95436	Forestville	7146	El Molino High School	9-12	public	High	No	8	0	420000	417000	378700	533100	637600	0	375	http://www.zillow.com/forestville-ca-95436/	69.775185	20.45716176
740	95441	Geyserville	7027	Buena Vista High School	9-12	public	High	No	None	899000	0	0	0	0	0	0	0	http://www.zillow.com/geyserville-ca-95441/	61.356185	0
741	95441	Geyserville	7030	Geyserville Middle School	6-8	public	Middle	No	7	899000	0	0	0	0	0	0	0	http://www.zillow.com/geyserville-ca-95441/	61.356185	0
742	95441	Geyserville	7029	Geyserville Educational Park High School	9-12	public	High	No	6	899000	0	0	0	0	0	0	0	http://www.zillow.com/geyserville-ca-95441/	61.356185	0
743	95441	Geyserville	7028	Geyserville Elementary School	K-5	public	Elementary	No	3	899000	0	0	0	0	0	0	0	http://www.zillow.com/geyserville-ca-95441/	61.356185	0
744	95448	Healdsburg	7042	Marce Becerra Academy	9-12	public	High	No	None	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
745	95448	Healdsburg	6999	Alexander Valley Elementary School	K-6	public	Elementary	No	8	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
746	95448	Healdsburg	7040	Healdsburg High School	9-12	public	High	No	7	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
747	95448	Healdsburg	7144	West Side Elementary School	K-6	public	Elementary	No	6	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
748	95448	Healdsburg	7041	Healdsburg Junior High School	6-8	public	Middle	No	4	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
749	95448	Healdsburg	7039	Healdsburg Elementary School	K-5	public	Elementary	No	4	0	460700	631300	520900	629100	763800	423100	430	http://www.zillow.com/calistoga-ca-95448/	53.89542	14.38278555
750	95465	Occidental	7035	Harmony Elementary School	K-1	public	Elementary	No	None	0	0	872600	712100	996600	0	0	0	http://www.zillow.com/camp-meeker-ca-95465/	57.788589	0
751	95472	Sebastopol	24643	Wscuhsd Community Day School	9-12	public	High	No	None	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
752	95472	Sebastopol	7148	Laguna High School	9-12	public	High	No	None	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
753	95472	Sebastopol	7053	Oak Grove Elementary School	K	public	Elementary	No	None	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
754	95472	Sebastopol	14302	Gravenstein Community Day School	K-8	public	Elementary, Middle	No	None	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
755	95472	Sebastopol	25190	West Sonoma County Consortium School	PK, 1-12 & ungraded	public	Elementary, Middle, High	No	None	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
756	95472	Sebastopol	7145	Analy High School	9-12	public	High	No	9	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
757	95472	Sebastopol	7129	Apple Blossom School	K-5	public	Elementary	No	6	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
758	95472	Sebastopol	7088	Brook Haven Elementary School	K-8	public	Elementary, Middle	No	6	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
759	95472	Sebastopol	7089	Park Side Elementary School	K-5	public	Elementary	No	5	0	607900	696300	574100	713700	864800	0	431	http://www.zillow.com/camp-meeker-ca-95472/	27.374065	14.65919338
760	95492	Windsor	26533	Bridges Community Based School North County Conso	1-4, 6-12 & ungraded	public	Elementary, Middle, High	No	None	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
761	95492	Windsor	11885	Windsor Oaks Academy	9-12	public	High	No	None	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
762	95492	Windsor	7140	Windsor Middle School	6-8	public	Middle	No	7	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
763	95492	Windsor	7139	Windsor High School	9-12	public	High	No	7	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
764	95492	Windsor	11184	Windsor Creek Elementary School	2-3	public	Elementary	No	5	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
765	95492	Windsor	7135	Brooks Elementary School	4-5	public	Elementary	No	5	0	514200	509700	406700	469300	546900	379500	297	http://www.zillow.com/healdsburg-ca-95492/	31.477228	8.890682011
