68,Joseph Azevada Elementary School,K-6,public,94538
26365,Silicon Valley Academy,K-12,private,94087
17717,Barack Obama Academy,6-8,public,94605
492,Pleasant Hill Middle School,6-8,public,94503
25183,Stockton High School,9-12,charter,95202
8229,Our Lady of Guadalupe School,PK-8,private,94538
11885,Windsor Oaks Academy,9-12,public,95492
8240,St. Catherine of Siena School,K-8,private,94553
9538,Drew School,9-12,private,94115
5392,Brooktree Elementary School,K-5,public,95131
7139,Windsor High School,9-12,public,95492
7069,Piner-Olivet Charter School,6-8,charter,95403
15104,Vista Christian School,K-8,private,94804
512,Gehringer Elementary School,K-5,public,94561
19433,Elmhurst Learning Center,PK-3,private,94544
26339,C.H.I.N.G. Academy,2-9,private,95035
9325,Windrush School,K-8,private,94530
518,Glorietta Elementary School,K-5,public,94563
6651,Taylor Leadership Academy,K-8,public,95206
11883,Austin Creek Elementary School,K-6,public,95409
26373,Creekside School,1-12,private,95060
5712,Carlton Elementary School,K-5,public,95124
7103,Luther Burbank Elementary School,K-6,public,95401
575,El Cerrito Senior High School,9-12,public,94530
13752,Independent Study, Sojourner Truth School,K-12,public,94605
31225,Doulos Academy,1-12,private,94611
6671,Louis J. Villalovoz Elementary School,K-5,public,95376
15005,San Mateo County Rop School,11-12,public,94065
24005,First Baptist Christian Schools,K-8,private,95204
16697,Stratford School,K-5,private,95032
23782,Lotus Blossom Academy,K-5,private,94607
30748,San-Iku Gakuin,K-9,private,95130
31087,Opal Cliffs,PK-5,public,95010
17229,Big Rock Sudbury,K-12,private,94949
16436,Branson Academy, Inc.,K-12,private,95004
6652,Tyler Skills Elementary School,K-8,public,95204
13770,Millennium Charter School,9-12,charter,95376
7148,Laguna High School,9-12,public,95472
25329,Dunham Charter School,K-6,charter,94952
11910,Ascend School,K-8,charter,94601
413,Fremont Elementary School,K-5,public,94509
9266,Century Christian School,PK-8,private,95240
9552,St. Raymond,K-8,private,94568
9970,The King's Academy,K-12,private,94085
279,Amador Valley High School,9-12,public,94566
5467,Cadwallader Elementary School,K-6,public,95121
13144,East Bay School for Girls,K-5,private,94705
24524,Stars School,n/a,private,94523
10632,Merryhill School,K-8,private,95035
15019,Fame Public Charter School,K-12,charter,94560
10273,Scholars Academy,K-4,private,95121
445,Freedom High School,9-12,public,94561
13007,Oakwood School,PK-12,private,95037
13710,Rincon Valley Charter School,K-8,charter,95409
27294,Anova Center For Education San Rafael,1-12,private,94901
176,John F. Kennedy Elementary School,K-6,public,94560
25840,Elijah's University for Self-Development School,K-10,private,94607
6545,Lincoln High School,9-12,public,95207
17105,Success Academy,K-6,public,95122
10622,Lisa Kampner Hebrew Academy,K-12,private,94118
568,Collins Elementary School,K-6,public,94564
14688,Escuela Popular/Center For Training And Careers, Family Learning,9-12,charter,95127
26787,Rainbow Of Knowledge Elementary School,PK-6,private,95032
565,Bayview Elementary School,K-6,public,94806
25497,Willow Spring School,K-3,private,95472
24459,Real School,6-8,private,94901
3480,Coleman Elementary School,K-5,public,94901
25509,San Francisco Brightworks,K-8,private,94110
275,Piedmont High School,9-12,public,94611
7015,Marguerite Hahn Elementary School,K-5,public,94928
12351,R. Paul Krey Elementary School,K-5,public,94513
6531,Van Allen Elementary School,K-5,public,95320
9099,St. Elizabeth Seton,K-8,private,94301
12090,Mit Academy,9-12,charter,94589
14920,Yew Chung International School - Silicon Valley,PK-6,private,94043
8672,Peninsula School, Ltd,K-8,private,94025
472,Fair Oaks Elementary School,PK-5,public,94523
3468,Manor Elementary School,K-5,public,94930
6572,Oakwood Elementary School,K-6,public,95209
8618,Prince Of Peace Lutheran School,K-8,private,94536
136,Strobridge Elementary School,K-6,public,94546
17144,Spectrum Center-Northgate Campus,9-12,private,94598
5405,Bagby Elementary School,K-5,public,95124
8132,Star Of The Sea School,K-8,private,94118
11902,Alameda Community Learning Center,6-12,charter,94501
5653,Broadway High School,9-12,public,95118
8570,Seven Hills, The,K-8,private,94598
3435,Adaline E. Kent Middle School,5-8,public,94904
7059,Sonoma Mountain Elementary School,K-6,charter,94954
3436,Lagunitas Elementary School,K-8,public,94963
6929,Hawes Elementary School,K-5,public,94061
8732,Christian Center School,K-12,private,94565
8688,Hamlin, The,K-8,private,94115
544,Iron Horse Middle School,6-8,public,94583
31733,Halstrom Academy - Cupertino,6-12,private,95014
6908,Taylor Middle School,6-8,public,94030
207,Frick Middle School,6-8,public,94605
11392,Eastside College Preparatory School,6-12,private,94303
14092,Abraxis Charter School,9-12,charter,95401
8811,Marin Waldorf School,K-8,private,94903
5473,Laurelwood Elementary School,K-6,public,95121
7135,Brooks Elementary School,4-5,public,95492
7100,Sonoma Valley High School,9-12,public,95476
37,Thousand Oaks Elementary School,K-5,public,94707
12051,Aspire River Oaks Charter School,K-5,charter,95210
15163,Bella Vista Christian Academy,K-8,private,95376
5682,Pioneer Plus (Continuation) School,9-12,public,95118
31539,San Francisco Expeditionary School,3-8,private,94115
96,Niles Elementary School,K-6,public,94536
3286,Central Bay High (Continuation) School,9-12,public,93907
6663,Wanda Hirsch Elementary School,K-5,public,95376
9279,Mid-Peninsula High School,9-12,private,94025
25883,The City Christian Academy,K-8,private,94509
20,Albany Middle School,6-8,public,94706
5370,Horace Cureton Elementary School,K-5,public,95127
11135,S.F. County Opportunity (Hilltop) School,6-12,public,94110
24975,Stratford School - San Francisco,PK-3,private,94112
10125,Spectrum Center - Tara Hills,n/a,private,94806
14929,Archbishop Mitty High School,9-12,private,95129
3472,Bayside/MLK,K-8,public,94965
11909,North Oakland Community Charter School,K-8,charter,94608
31145,Ripon Continuation High,9-12,public,95366
25815,Vincent Academy,K-5,charter,94607
5388,San Antonio Elementary School,K-5,public,95116
5462,Phoenix High School,11-12,public,95123
17373,Hope Technology,K-8,private,94303
9041,Pacific Union College Elementary School,K-8,private,94508
152,Marylin Avenue Elementary School,K-5,public,94551
5661,Anne Darling Elementary School,K-5,public,95133
